date,state,city,market,rent_sf,price_sf,occupancy_rate,rent_price_ratio
2014-06-30,Missouri,Saint Louis,"Saint Louis,Missouri",8.89,60.4993,0.916995227336884,0.1347468081618283
2014-06-30,Missouri,Springfield,"Springfield,Missouri",6.38,52.7885,0.977137506008148,0.11809650375237
2014-06-30,Nebraska,Lincoln,"Lincoln,Nebraska",6.3,50.4677,0.975983142852783,0.12183423853222025
2014-06-30,Nebraska,Omaha,"Omaha,Nebraska",6.91,53.6478,0.939756274223328,0.12104346972071915
2014-06-30,Nevada,Las Vegas,"Las Vegas,Nevada",9.42,80.4255,0.892605006694794,0.10454817393817832
2014-06-30,Nevada,Reno,"Reno,Nevada",8.87,72.724,0.894631683826447,0.10911642697789703
2014-06-30,New Hampshire,Manchester,"Manchester,New Hampshire",8.24,47.1175,0.892773330211639,0.1561299356065985
2014-06-30,New Jersey,Atlantic City,"Atlantic City,New Jersey",8.84,53.8683,0.914541661739349,0.15007988538297748
2014-06-30,New Jersey,Northern New Jersey,"Northern New Jersey,New Jersey",10.61,83.7476,0.884796857833862,0.11209508883379672
2014-06-30,New Jersey,Trenton,"Trenton,New Jersey",11.36,81.484,0.881791353225708,0.12293394743316532
2014-06-30,New Mexico,Albuquerque,"Albuquerque,New Mexico",9.76,63.6712,0.882692277431488,0.13530570536963846
2014-06-30,New Mexico,Las Cruces,"Las Cruces,New Mexico",7.96,78.4469,0.934042453765869,0.09477720511551531
2014-06-30,New York,Albany,"Albany,New York",8.53,54.6055,0.902317523956299,0.1409522571782555
2014-06-30,New York,Binghamton,"Binghamton,New York",5.45,35.595,0.882046520709991,0.13505137063827646
2014-06-30,New York,Buffalo,"Buffalo,New York",9.32,40.2162,0.92019510269165,0.21325282739508403
2014-06-30,New York,Long Island,"Long Island,New York",14.43,99.5618,0.932076930999756,0.1350906684524233
2014-06-30,New York,New York,"New York,New York",16.14,112.4414,0.895654857158661,0.12856358418287916
2014-06-30,New York,Poughkeepsie,"Poughkeepsie,New York",12.08,74.8627,0.910506844520569,0.14692126628893257
2014-06-30,New York,Rochester,"Rochester,New York",8.22,42.3876,0.880447566509247,0.17074047591054958
2014-06-30,New York,Syracuse,"Syracuse,New York",6.92,38.4099,0.963250637054443,0.1735410508336847
2014-06-30,New York,Utica,"Utica,New York",7.32,47.8333,0.968823134899139,0.14826042417022653
2014-06-30,North Carolina,Asheville,"Asheville,North Carolina",8.02,53.7226,0.943343997001648,0.14082748891440877
2014-06-30,North Carolina,Charlotte,"Charlotte,North Carolina",8.17,60.8812,0.906470656394958,0.12164453497544081
2014-06-30,North Carolina,Durham,"Durham,North Carolina",11.18,80.9801,0.914102733135223,0.1261997522410048
2014-06-30,North Carolina,Fayetteville,"Fayetteville,North Carolina",8.38,49.1114,0.867280304431915,0.14798618958407717
2014-06-30,North Carolina,Greensboro,"Greensboro,North Carolina",7.85,47.8693,0.891395688056946,0.14617836799884323
2014-06-30,North Carolina,Hickory,"Hickory,North Carolina",6.0,38.6837,0.828975915908813,0.128577553218872
2014-06-30,North Carolina,Jacksonville,"Jacksonville,North Carolina",9.15,45.2942,0.966362774372101,0.19521747564820055
2014-06-30,North Carolina,Raleigh,"Raleigh,North Carolina",10.26,82.3425,0.921551167964935,0.11482666889298032
2014-06-30,North Carolina,Wilmington,"Wilmington,North Carolina",8.08,61.2367,0.944885075092316,0.12467476867215108
2014-06-30,North Carolina,Winston,"Winston,North Carolina",8.12,37.9508,0.888405084609985,0.190084248211713
2014-06-30,North Dakota,Fargo,"Fargo,North Dakota",7.65,54.7602,0.991307020187378,0.13848559180633824
2014-06-30,Ohio,Akron,"Akron,Ohio",8.76,48.1647,0.944807291030884,0.17183771246225024
2014-06-30,Ohio,Canton,"Canton,Ohio",6.43,39.2793,0.991280198097229,0.1622720281106125
2014-06-30,Ohio,Cincinnati,"Cincinnati,Ohio",7.72,46.5906,0.884040176868439,0.14648427290965021
2014-06-30,Ohio,Cleveland,"Cleveland,Ohio",8.26,43.1768,0.911600947380066,0.17439513408495638
2014-06-30,Ohio,Columbus,"Columbus,Ohio",7.06,48.23,0.912537753582001,0.1335790284115473
2014-06-30,Ohio,Dayton,"Dayton,Ohio",8.07,39.156,0.894381761550903,0.18433090243425754
2014-06-30,Ohio,Toledo,"Toledo,Ohio",6.47,34.18,0.92402708530426,0.17491091989229263
2014-06-30,Ohio,Youngstown,"Youngstown,Ohio",6.21,32.2594,0.923231422901154,0.17772392345227023
2014-06-30,Oklahoma,Oklahoma City,"Oklahoma City,Oklahoma",7.12,52.9252,0.963488698005676,0.12961764017519847
2014-06-30,Oklahoma,Tulsa,"Tulsa,Oklahoma",6.37,66.3455,0.96416836977005,0.09257225456790918
2014-06-30,Oregon,Bend,"Bend,Oregon",8.35,82.8031,0.858257055282593,0.08654804483901751
2014-06-30,Oregon,Eugene,"Eugene,Oregon",7.27,50.6644,0.971582055091858,0.13941547793949613
2014-06-30,Oregon,Medford,"Medford,Oregon",8.63,75.3343,0.963340878486633,0.11035652792074319
2014-06-30,Oregon,Portland,"Portland,Oregon",10.61,116.0936,0.91945892572403,0.08403098191400696
2014-06-30,Oregon,Salem,"Salem,Oregon",10.05,62.5786,0.846915721893311,0.13601299813399112
2014-06-30,Pennsylvania,Erie,"Erie,Pennsylvania",7.68,38.2267,0.995990931987762,0.20010124749627908
2014-06-30,Pennsylvania,Harrisburg,"Harrisburg,Pennsylvania",8.25,48.1567,0.899002373218536,0.1540132438280223
2014-06-30,Pennsylvania,Lancaster,"Lancaster,Pennsylvania",7.28,48.1746,0.91804176568985,0.1387316979118064
2014-06-30,Pennsylvania,Lehigh Valley,"Lehigh Valley,Pennsylvania",9.27,62.6488,0.93575519323349,0.13846156097601953
2014-06-30,Pennsylvania,Philadelphia,"Philadelphia,Pennsylvania",9.71,69.7846,0.895239770412445,0.12456585221818053
2014-06-30,Pennsylvania,Pittsburgh,"Pittsburgh,Pennsylvania",10.48,55.58,0.908948242664337,0.1713885855185724
2014-06-30,Pennsylvania,Reading,"Reading,Pennsylvania",6.71,43.2793,0.951507329940796,0.14752119798385696
2014-06-30,Pennsylvania,Scranton,"Scranton,Pennsylvania",7.17,36.1292,0.838379144668579,0.1663800600974755
2014-06-30,Pennsylvania,York,"York,Pennsylvania",7.0,46.4935,0.916431248188019,0.13797667926303964
2014-06-30,Rhode Island,Providence,"Providence,Rhode Island",8.33,47.4879,0.942834436893463,0.16538551629620485
2014-06-30,South Carolina,Charleston,"Charleston,South Carolina",10.42,75.4985,0.924889445304871,0.1276495297267728
2014-06-30,South Carolina,Columbia,"Columbia,South Carolina",6.91,40.0646,0.907100737094879,0.15644898721878203
2014-06-30,South Carolina,Florence,"Florence,South Carolina",6.18,29.9072,0.973583340644836,0.2011804864776738
2014-06-30,South Carolina,Greenville,"Greenville,South Carolina",6.39,43.0037,0.893668472766876,0.13279186537391752
2014-06-30,South Carolina,Hilton Head Island,"Hilton Head Island,South Carolina",9.74,58.5451,0.90930563211441,0.1512788748638973
2014-06-30,South Carolina,Myrtle Beach,"Myrtle Beach,South Carolina",7.15,49.9635,0.95501184463501,0.13666646029882457
2014-06-30,South Carolina,Spartanburg,"Spartanburg,South Carolina",6.1,35.8302,0.869367599487305,0.14800761248534924
2014-06-30,South Dakota,Sioux Falls,"Sioux Falls,South Dakota",8.84,53.0462,0.980630815029144,0.16341936660604592
2014-06-30,Tennessee,Chattanooga,"Chattanooga,Tennessee",7.51,34.7284,0.918444752693176,0.1986132414025913
2014-06-30,Tennessee,Clarksville,"Clarksville,Tennessee",9.04,49.5563,0.961338400840759,0.17536618237439963
2014-06-30,Tennessee,Johnson City,"Johnson City,Tennessee",6.34,32.6987,0.936577498912811,0.18159441638680499
2014-06-30,Tennessee,Kingsport,"Kingsport,Tennessee",5.87,33.7204,0.972782254219055,0.16934057224308885
2014-06-30,Tennessee,Knoxville,"Knoxville,Tennessee",6.82,41.9391,0.955196380615234,0.15533092784050911
2014-06-30,Tennessee,Memphis,"Memphis,Tennessee",7.08,39.5097,0.827337205410004,0.14825593244957133
2014-06-30,Tennessee,Nashville,"Nashville,Tennessee",8.82,56.7059,0.926516711711884,0.14410982626673444
2014-06-30,Texas,Amarillo,"Amarillo,Texas",5.97,52.5889,0.958111882209778,0.10876682982135726
2014-06-30,Texas,Austin,"Austin,Texas",10.85,109.2615,0.920292675495148,0.09138786790518487
2014-06-30,Texas,Beaumont,"Beaumont,Texas",5.75,36.6023,0.964142680168152,0.15146098499184132
2014-06-30,Texas,Brownsville,"Brownsville,Texas",8.5,61.1978,0.917089700698853,0.1273781484945578
2014-06-30,Texas,College Station,"College Station,Texas",10.58,64.6207,0.975944876670837,0.1597862108454018
2014-06-30,Texas,Corpus Christi,"Corpus Christi,Texas",8.22,69.014,0.944822192192078,0.11253424551277831
2014-06-30,Texas,Dallas,"Dallas,Texas",8.35,68.5101,0.916321694850922,0.11168114120407355
2014-06-30,Texas,El Paso,"El Paso,Texas",8.31,52.003,0.942543804645538,0.15061706087349616
2014-06-30,Texas,Houston,"Houston,Texas",9.99,82.1203,0.934355139732361,0.11366504805664722
2014-06-30,Texas,Killeen,"Killeen,Texas",13.99,127.0097,0.94497150182724,0.10408772960303889
2014-06-30,Texas,Laredo,"Laredo,Texas",7.32,61.5435,0.936545729637146,0.11139299423893521
2014-06-30,Texas,Longview,"Longview,Texas",5.31,66.314,0.962227940559387,0.07704904491314571
2014-06-30,Texas,Lubbock,"Lubbock,Texas",6.55,45.3998,0.826905012130737,0.1193006980087209
2014-06-30,Texas,McAllen,"McAllen,Texas",6.62,76.5431,0.913067162036896,0.07896864136263428
2014-06-30,Texas,San Antonio,"San Antonio,Texas",10.41,86.3819,0.907365202903748,0.10934781200955311
2014-06-30,Texas,Tyler,"Tyler,Texas",7.1,60.3727,0.930052042007446,0.10937674641440363
2014-06-30,Texas,Waco,"Waco,Texas",7.24,75.7576,0.959086418151855,0.09165794147939522
2014-06-30,Utah,Ogden,"Ogden,Utah",8.39,81.7125,0.923478901386261,0.09482010687019403
2014-06-30,Utah,Provo,"Provo,Utah",8.19,76.2433,0.957727015018463,0.10287834148051318
2014-06-30,Utah,Salt Lake City,"Salt Lake City,Utah",7.35,74.7667,0.95098751783371,0.09348758546355221
2014-06-30,Utah,St. George,"St. George,Utah",8.43,94.8121,0.906495273113251,0.08059894414684102
2014-06-30,Vermont,Burlington,"Burlington,Vermont",9.64,55.1975,0.965218603610992,0.16857117331056595
2014-06-30,Virginia,Charlottesville,"Charlottesville,Virginia",11.45,79.1543,0.916596055030823,0.13258944656326846
2014-06-30,Virginia,Lynchburg,"Lynchburg,Virginia",6.53,44.4028,0.957001090049744,0.14073925784015487
2014-06-30,Virginia,Norfolk,"Norfolk,Virginia",9.68,68.8696,0.890836894512177,0.12521201137915527
2014-06-30,Virginia,Richmond,"Richmond,Virginia",7.96,62.8936,0.863398849964142,0.10927431162653387
2014-06-30,Virginia,Roanoke,"Roanoke,Virginia",7.55,46.482,0.925931513309479,0.1503976361922156
2014-06-30,Washington,Bellingham,"Bellingham,Washington",9.35,84.0321,0.926322996616364,0.10306918449453248
2014-06-30,Washington,Bremerton,"Bremerton,Washington",10.35,86.6021,0.97506457567215,0.11653202818646145
2014-06-30,Washington,Kennewick,"Kennewick,Washington",10.15,104.2686,0.961198270320892,0.09356759795141638
2014-06-30,Washington,Olympia,"Olympia,Washington",9.93,97.4394,0.972887337207794,0.09914645675643932
2014-06-30,Washington,Seattle,"Seattle,Washington",13.99,156.8571,0.906845033168793,0.08088101854510515
2014-06-30,Washington,Spokane,"Spokane,Washington",7.56,62.467,0.931481719017029,0.11273155099122319
2014-06-30,Washington,Yakima,"Yakima,Washington",10.4,75.6554,0.99802440404892,0.13719382624516913
2014-06-30,West Virginia,Charleston,"Charleston,West Virginia",6.35,30.6921,0.950044274330139,0.19655810915500674
2014-06-30,West Virginia,Huntington,"Huntington,West Virginia",7.38,40.3323,0.942547857761383,0.17246730759909568
2014-06-30,Wisconsin,Appleton,"Appleton,Wisconsin",6.02,32.8746,0.980795204639435,0.1796033147758269
2014-06-30,Wisconsin,Green Bay,"Green Bay,Wisconsin",6.76,43.8607,0.927038848400116,0.1428792202400961
2014-06-30,Wisconsin,Madison,"Madison,Wisconsin",7.89,50.1639,0.957934260368347,0.15066813613587177
2014-06-30,Wisconsin,Milwaukee,"Milwaukee,Wisconsin",6.63,41.7467,0.960194647312164,0.15249326322031795
2014-09-30,Alabama,Birmingham,"Birmingham,Alabama",7.47,45.8494,0.930746376514435,0.1516415794440675
2014-09-30,Alabama,Daphne,"Daphne,Alabama",7.52,41.5526,0.958773255348206,0.17351441017453803
2014-09-30,Alabama,Huntsville,"Huntsville,Alabama",8.65,44.6507,0.896486341953278,0.17367268279995288
2014-09-30,Alabama,Mobile,"Mobile,Alabama",6.35,35.5919,0.949551522731781,0.1694107976631427
2014-09-30,Alabama,Montgomery,"Montgomery,Alabama",5.57,31.5285,0.941518545150757,0.16633389779056143
2014-09-30,Alabama,Tuscaloosa,"Tuscaloosa,Alabama",6.8,45.3722,0.999599695205688,0.1498115129396123
2014-09-30,Alaska,Anchorage,"Anchorage,Alaska",14.23,101.9609,0.979386746883392,0.1366864494933908
2014-09-30,Arizona,Lake Havasu,"Lake Havasu,Arizona",7.8,70.3265,0.893253564834595,0.09907186914903827
2014-09-30,Arizona,Phoenix,"Phoenix,Arizona",10.48,98.2125,0.86486029624939,0.09228698897486172
2014-09-30,Arizona,Prescott,"Prescott,Arizona",8.16,60.8986,0.984522521495819,0.13191935077991748
2014-09-30,Arizona,Tucson,"Tucson,Arizona",8.36,79.3652,0.875299870967865,0.09220044706359148
2014-09-30,Arizona,Yuma,"Yuma,Arizona",10.79,68.1648,0.936193943023682,0.14819280105311725
2014-09-30,Arkansas,Fort Smith,"Fort Smith,Arkansas",7.24,40.4293,0.660584688186646,0.11829621444030239
2014-09-30,Arkansas,Little Rock,"Little Rock,Arkansas",5.92,37.6126,0.924904048442841,0.14557440769267796
2014-09-30,Arkansas,Northwest Arkansas,"Northwest Arkansas,Arkansas",8.47,48.3081,0.963420033454895,0.16891924301230976
2014-09-30,California,Bakersfield,"Bakersfield,California",9.02,69.5924,0.911731362342834,0.11817119237635663
2014-09-30,California,Chico,"Chico,California",7.29,54.533,0.780550956726074,0.10434446068496286
2014-09-30,California,East Bay,"East Bay,California",13.41,139.7342,0.862741768360138,0.0827955297536999
2014-09-30,California,Fresno,"Fresno,California",9.29,69.5892,0.906238079071045,0.1209807233675629
2014-09-30,California,Inland Empire,"Inland Empire,California",9.93,112.5316,0.917565762996674,0.08096772841190363
2014-09-30,California,Los Angeles,"Los Angeles,California",15.65,176.6224,0.943593561649323,0.08360909624040838
2014-09-30,California,Merced,"Merced,California",8.74,82.3122,0.660439252853394,0.07012616683722052
2014-09-30,California,Modesto,"Modesto,California",10.33,89.3204,0.865646719932556,0.10011297102233424
2014-09-30,California,Orange County,"Orange County,California",12.66,167.8828,0.951614499092102,0.07176101160158165
2014-09-30,California,Sacramento,"Sacramento,California",9.6,100.0636,0.833430171012878,0.07995844284758523
2014-09-30,California,Salinas,"Salinas,California",15.22,155.0192,0.872595191001892,0.08567260576140759
2014-09-30,California,San Diego,"San Diego,California",18.39,205.0155,0.89216935634613,0.080028068429974
2014-09-30,California,San Francisco,"San Francisco,California",25.71,272.5883,0.92202228307724,0.08696335425223987
2014-09-30,California,San Jose,"San Jose,California",20.14,209.6329,0.879572093486786,0.08450287127079704
2014-09-30,California,San Luis Obispo,"San Luis Obispo,California",14.4,136.1837,0.842135608196259,0.08904702073762229
2014-09-30,California,San Rafael,"San Rafael,California",17.08,184.2735,0.94170868396759,0.08728539004342152
2014-09-30,California,Santa Barbara,"Santa Barbara,California",14.24,154.8074,0.97928661108017,0.09007994024692373
2014-09-30,California,Santa Cruz,"Santa Cruz,California",12.86,122.2992,0.943592429161072,0.09922058884286557
2014-09-30,California,Santa Rosa,"Santa Rosa,California",13.12,127.7495,0.868257522583008,0.08917090631500761
2014-09-30,California,Stockton,"Stockton,California",7.39,60.2274,0.954682648181915,0.11714111467644878
2014-09-30,California,Vallejo,"Vallejo,California",11.62,126.178,0.909862518310547,0.0837911717000472
2014-09-30,California,Ventura,"Ventura,California",12.74,120.9107,0.843454003334045,0.08887223382608597
2014-09-30,California,Visalia,"Visalia,California",5.67,46.5015,0.961290717124939,0.11721166771175992
2014-09-30,Colorado,Boulder,"Boulder,Colorado",10.37,102.9719,0.883154332637787,0.08893989942356945
2014-09-30,Colorado,Colorado Springs,"Colorado Springs,Colorado",8.09,71.6924,0.831178247928619,0.09379281521810579
2014-09-30,Colorado,Denver,"Denver,Colorado",10.29,104.472,0.928621828556061,0.0914648768650152
2014-09-30,Colorado,Fort Collins,"Fort Collins,Colorado",9.13,88.597,0.914081394672394,0.09419690433489801
2014-09-30,Colorado,Greeley,"Greeley,Colorado",9.39,78.52,0.806878447532654,0.0964924684453849
2014-09-30,Connecticut,Hartford,"Hartford,Connecticut",7.94,50.4379,0.923300504684448,0.14534716963225108
2014-09-30,Connecticut,New Haven,"New Haven,Connecticut",8.33,54.9969,0.929141581058502,0.14073064791319734
2014-09-30,Connecticut,Norwich,"Norwich,Connecticut",8.09,43.6811,0.928426802158356,0.17195017592187697
2014-09-30,Connecticut,Stamford,"Stamford,Connecticut",11.9,84.0646,0.908641219139099,0.12862525376621406
2014-09-30,District of Columbia,Washington,"Washington,District of Columbia",12.92,144.9132,0.881473660469055,0.0785893879457509
2014-09-30,Florida,Daytona Beach,"Daytona Beach,Florida",8.37,55.8389,0.862459301948547,0.12927877084450692
2014-09-30,Florida,Fort Lauderdale,"Fort Lauderdale,Florida",11.6,98.7372,0.894015252590179,0.10503211484674546
2014-09-30,Florida,Fort Myers,"Fort Myers,Florida",9.11,73.881,0.86399781703949,0.10653645880848599
2014-09-30,Florida,Ft Walton Beach,"Ft Walton Beach,Florida",8.87,60.2776,0.939828515052795,0.13829812282702514
2014-09-30,Florida,Gainesville,"Gainesville,Florida",8.72,58.481,0.928912699222565,0.1385085538417737
2014-09-30,Florida,Jacksonville,"Jacksonville,Florida",8.32,56.0161,0.908259153366089,0.13490257543823758
2014-09-30,Florida,Lakeland,"Lakeland,Florida",7.33,63.1989,0.874844014644623,0.10146706077708768
2014-09-30,Florida,Melbourne,"Melbourne,Florida",8.38,60.4536,0.905358791351318,0.12549966704255902
2014-09-30,Florida,Miami,"Miami,Florida",14.2,121.9746,0.928715705871582,0.1081189282307666
2014-09-30,Florida,Naples,"Naples,Florida",10.64,93.5437,0.954830050468445,0.10860583595671601
2014-09-30,Florida,Ocala,"Ocala,Florida",7.05,42.5369,0.885989606380463,0.14684254670608962
2014-09-30,Florida,Orlando,"Orlando,Florida",8.99,70.8726,0.895324170589447,0.11356947951111047
2014-09-30,Florida,Palm Beach,"Palm Beach,Florida",11.82,100.2157,0.934390544891357,0.11020724537787831
2014-09-30,Florida,Panama City,"Panama City,Florida",7.8,53.6652,0.906879723072052,0.13181096576481605
2014-09-30,Florida,Pensacola,"Pensacola,Florida",7.5,46.0478,0.928376853466034,0.15120866579934883
2014-09-30,Florida,Port St. Lucie,"Port St. Lucie,Florida",10.36,64.5522,0.883069157600403,0.14172400743491587
2014-09-30,Florida,Punta Gorda,"Punta Gorda,Florida",8.58,65.3942,0.871569991111755,0.1143537274519584
2014-09-30,Florida,Sarasota,"Sarasota,Florida",8.73,64.3093,0.898484110832214,0.12196939303592529
2014-09-30,Florida,Tallahassee,"Tallahassee,Florida",6.51,52.7289,0.950351893901825,0.11733206703156865
2014-09-30,Florida,Tampa,"Tampa,Florida",8.55,70.9594,0.867782235145569,0.10456032760275052
2014-09-30,Georgia,Athens,"Athens,Georgia",7.84,47.8646,0.906712591648102,0.14851532695397265
2014-09-30,Georgia,Atlanta,"Atlanta,Georgia",8.11,61.3395,0.889832854270935,0.11764922192286018
2014-09-30,Georgia,Augusta,"Augusta,Georgia",6.38,42.4102,0.92523992061615,0.13918893788595754
2014-09-30,Georgia,Columbus,"Columbus,Georgia",6.45,30.3844,0.956847965717316,0.2031196725581775
2014-09-30,Georgia,Gainesville,"Gainesville,Georgia",7.24,55.4002,0.945085108280182,0.12350887151939015
2014-09-30,Georgia,Macon,"Macon,Georgia",6.24,38.6996,0.83985048532486,0.13541915235369686
2014-09-30,Georgia,Savannah,"Savannah,Georgia",9.25,68.6927,0.926703274250031,0.12478771815364348
2014-09-30,Georgia,Warner Robins,"Warner Robins,Georgia",6.39,30.7819,0.907207310199738,0.18832673461275376
2014-09-30,Hawaii,Honolulu,"Honolulu,Hawaii",18.18,190.7959,0.936278700828552,0.08921337817564778
2014-09-30,Idaho,Boise,"Boise,Idaho",8.84,79.0469,0.918342471122742,0.10270038982838088
2014-09-30,Illinois,Champaign,"Champaign,Illinois",8.14,46.6452,0.94942843914032,0.16568366079687097
2014-09-30,Illinois,Chicago,"Chicago,Illinois",10.63,70.1763,0.897354781627655,0.13592739042528568
2014-09-30,Illinois,Peoria,"Peoria,Illinois",7.76,49.1451,0.965696513652802,0.15248325765835746
2014-09-30,Illinois,Rockford,"Rockford,Illinois",6.57,41.9199,0.833556950092316,0.13064127448077206
2014-09-30,Illinois,Springfield,"Springfield,Illinois",7.62,43.3565,0.991842746734619,0.174318538860789
2014-09-30,Indiana,Elkhart,"Elkhart,Indiana",5.14,28.37,0.973974049091339,0.1764619884501051
2014-09-30,Indiana,Evansville,"Evansville,Indiana",6.52,34.9078,0.947536110877991,0.1769786535652347
2014-09-30,Indiana,Fort Wayne,"Fort Wayne,Indiana",6.29,31.7651,0.967213451862335,0.1915237985151656
2014-09-30,Indiana,Indianapolis,"Indianapolis,Indiana",8.22,48.5005,0.925438702106476,0.1568459321309107
2014-09-30,Indiana,Lafayette,"Lafayette,Indiana",8.21,49.8528,0.927894175052643,0.15281009646764476
2014-09-30,Indiana,South Bend,"South Bend,Indiana",6.59,33.4306,0.926661789417267,0.1826680105131164
2014-09-30,Iowa,Cedar Rapids,"Cedar Rapids,Iowa",5.76,41.9056,0.979958593845367,0.13469706913990764
2014-09-30,Iowa,Davenport,"Davenport,Iowa",6.75,40.2362,0.965290606021881,0.16193655441238727
2014-09-30,Iowa,Des Moines,"Des Moines,Iowa",6.96,50.1156,0.959058284759521,0.1331929710893667
2014-09-30,Kansas,Topeka,"Topeka,Kansas",5.06,38.0325,0.973452210426331,0.12951208005672082
2014-09-30,Kansas,Wichita,"Wichita,Kansas",8.02,47.9858,0.908458471298218,0.15183318689720102
2014-09-30,Kentucky,Lexington,"Lexington,Kentucky",7.1,45.8208,0.881082355976105,0.13652500016216096
2014-09-30,Kentucky,Louisville,"Louisville,Kentucky",7.17,44.6465,0.932106196880341,0.14969149724238281
2014-09-30,Louisiana,Baton Rouge,"Baton Rouge,Louisiana",8.07,47.0835,0.929136991500854,0.15925187212955477
2014-09-30,Louisiana,Lafayette,"Lafayette,Louisiana",8.29,46.5672,0.912160754203796,0.1623849544818986
2014-09-30,Louisiana,Lake Charles,"Lake Charles,Louisiana",9.74,53.467,0.921450674533844,0.1678592322359519
2014-09-30,Louisiana,New Orleans,"New Orleans,Louisiana",8.44,53.4963,0.936209440231323,0.14770381644248978
2014-09-30,Louisiana,Shreveport,"Shreveport,Louisiana",6.93,35.1655,0.941382229328156,0.1855164536049287
2014-09-30,Maine,Portland,"Portland,Maine",8.34,58.4145,0.901351869106293,0.12868850351105435
2014-09-30,Maryland,Baltimore,"Baltimore,Maryland",11.1,94.3026,0.908323109149933,0.10691525484519256
2014-09-30,Maryland,Hagerstown,"Hagerstown,Maryland",6.9,42.9094,0.858880460262299,0.13811135032906227
2014-09-30,Maryland,Salisbury,"Salisbury,Maryland",7.46,51.9945,0.942641735076904,0.1352471385179914
2014-09-30,Massachusetts,Barnstable Town,"Barnstable Town,Massachusetts",10.58,72.696,0.876457512378693,0.127557506341017
2014-09-30,Massachusetts,Boston,"Boston,Massachusetts",11.68,89.8921,0.896221280097961,0.1164492157992102
2014-09-30,Massachusetts,Springfield,"Springfield,Massachusetts",9.38,56.2582,0.960961282253265,0.1602222756422286
2014-09-30,Massachusetts,Worcester,"Worcester,Massachusetts",8.6,57.7691,0.907288014888763,0.1350666174138659
2014-09-30,Michigan,Ann Arbor,"Ann Arbor,Michigan",10.74,73.8121,0.933195531368256,0.13578424143053874
2014-09-30,Michigan,Detroit,"Detroit,Michigan",8.01,48.6927,0.854386150836945,0.140547414051879
2014-09-30,Michigan,Flint,"Flint,Michigan",7.86,41.4861,0.963479399681091,0.1825418171747495
2014-09-30,Michigan,Grand Rapids,"Grand Rapids,Michigan",7.16,45.4201,0.955953896045685,0.15069605517572848
2014-09-30,Michigan,Kalamazoo,"Kalamazoo,Michigan",8.42,46.3904,0.87903356552124,0.1595472904240714
2014-09-30,Michigan,Lansing,"Lansing,Michigan",8.29,51.0887,0.90719199180603,0.14720714389037082
2014-09-30,Minnesota,Duluth,"Duluth,Minnesota",10.81,62.7442,0.963533103466034,0.16600407445577167
2014-09-30,Minnesota,Minneapolis,"Minneapolis,Minnesota",7.94,62.7039,0.915363013744354,0.1159095738722818
2014-09-30,Minnesota,Rochester,"Rochester,Minnesota",9.26,60.8188,0.935694932937622,0.14246474904145393
2014-09-30,Minnesota,St. Cloud,"St. Cloud,Minnesota",6.81,41.1572,0.97364604473114,0.16110254255923784
2014-09-30,Mississippi,Gulfport,"Gulfport,Mississippi",7.39,51.7901,0.937365531921387,0.1337539661228507
2014-09-30,Mississippi,Jackson,"Jackson,Mississippi",8.09,42.5103,0.923188090324402,0.17568898950899928
2014-09-30,Missouri,Kansas City,"Kansas City,Missouri",8.83,58.43,0.916451275348663,0.13849503271142724
2014-09-30,Missouri,Saint Louis,"Saint Louis,Missouri",8.92,62.1248,0.918264389038086,0.1318461926673362
2014-09-30,Missouri,Springfield,"Springfield,Missouri",6.41,53.8635,0.979379892349243,0.11655063465906687
2014-09-30,Nebraska,Lincoln,"Lincoln,Nebraska",6.33,51.4178,0.975378572940826,0.12007799568856366
2014-09-30,Nebraska,Omaha,"Omaha,Nebraska",6.95,54.6283,0.937746167182922,0.11930328898979665
2014-09-30,Nevada,Las Vegas,"Las Vegas,Nevada",9.48,82.0798,0.897340774536133,0.10364048819079165
2014-09-30,Nevada,Reno,"Reno,Nevada",9.01,74.6205,0.901503384113312,0.1088513946014961
2014-09-30,New Hampshire,Manchester,"Manchester,New Hampshire",8.26,48.5264,0.891658425331116,0.15177508723571123
2014-09-30,New Jersey,Atlantic City,"Atlantic City,New Jersey",8.83,54.6107,0.932691276073456,0.15080678269512415
2014-09-30,New Jersey,Northern New Jersey,"Northern New Jersey,New Jersey",10.83,86.4013,0.887823224067688,0.11128450054169393
2014-09-30,New Jersey,Trenton,"Trenton,New Jersey",11.42,83.4559,0.887438952922821,0.12143602600150039
2014-09-30,New Mexico,Albuquerque,"Albuquerque,New Mexico",9.85,65.0087,0.881510972976685,0.13356493952071563
2014-09-30,New Mexico,Las Cruces,"Las Cruces,New Mexico",8.03,80.4378,0.936460733413696,0.09348564591910741
2014-09-30,New York,Albany,"Albany,New York",8.54,56.2976,0.904503405094147,0.13720760884130076
2014-09-30,New York,Binghamton,"Binghamton,New York",5.46,36.0803,0.882046520709991,0.13347932259644602
2014-09-30,New York,Buffalo,"Buffalo,New York",9.32,40.9169,0.923141002655029,0.21027189608071165
2014-09-30,New York,Long Island,"Long Island,New York",14.41,101.4963,0.933967292308807,0.13260058427913046
2014-09-30,New York,New York,"New York,New York",16.37,115.3364,0.899491310119629,0.12766717832929003
2014-09-30,New York,Poughkeepsie,"Poughkeepsie,New York",12.08,75.9273,0.90872710943222,0.1445780830075772
2014-09-30,New York,Rochester,"Rochester,New York",8.22,43.1305,0.873948931694031,0.16656102337151055
